Codi_centre;Denominació_completa;Adreça;Codi_postal;Telèfon;Codi_delegació;Nom_delegació;Codi_comarca;Nom_comarca;Codi_municipi;Nom_municipi;id_poblacio
8061762;Institut Cabrils;av. de les escoles, 12;8348;937531198;508;Maresme - Vallès Oriental;21;Maresme;8030;Cabrils;87
8062717;Esc. de Música Municipal de Cabrils;c. Emília Carles, 1;8348;937533860;508;Maresme - Vallès Oriental;21;Maresme;8030;Cabrils;87
8071548;Escola Alta Segarra;c. Pius Forn, 1;8280;938698296;1060;Catalunya Central;6;Anoia;8031;Calaf;88
8014929;Institut Alexandre de Riquer;c. Joan Baptista de la Salle, 6 i 8;8280;938680414;1060;Catalunya Central;6;Anoia;8031;Calaf;88
8043395;"Llar d'infants Municipal de Calaf ""la Boireta""";c. de Francesc Casajoana/ Dr. Llorens;8280;938698015;1060;Catalunya Central;6;Anoia;8031;Calaf;88
8060587;Esc. de Música Municipal de Calaf;c. Mestre Manel Giralt, s/n;8280;;1060;Catalunya Central;6;Anoia;8031;Calaf;88
8072279;Escola Sagrada Família;c. Major, 50;8393;937911552;508;Maresme - Vallès Oriental;21;Maresme;8032;Caldes d'Estrac;89
8015004;Escola Bressol Sagrada Familia;ptge. Joan Barber, s/n;8393;937911106;508;Maresme - Vallès Oriental;21;Maresme;8032;Caldes d'Estrac;89
8047182;Escola Pia de Caldes de Montbui;c. Pare Poch, 15;8140;938650333;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8015041;Escola Farell;Zona Esportiva, s/n;8140;938650373;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8015077;Esc. de Música Municipal Joan Valls;c. Buenos Aires, 16-18;8140;938653496;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8042411;Institut Manolo Hugué;c. Josep Germà, 2;8140;938653762;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8043486;Escola Montbui;Paratge Sant Salvador, s/n;8140;938650833;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8043942;Llar d'infants Gegant del Pi;c. General Padrós, 38;8140;938652002;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8045690;EB privada Peixets;c. Sant Felix, 69;8140;938650599;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8048319;Esc. de Música Tot Música Ensenyament;c. Pi i Margall, 30-32;8140;938650537;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8057576;Escola Calderí;c. M. Aurèlia Capmany, 2;8140;938627730;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8065299;Llar d'infants La Lluna;c. Mossos d'Esquadra,s/n(Sector del Tint;8140;938627596;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8066802;Institut Pic del Vent;c. Maria Aurèlia Campmany,2;8140;938627726;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8073651;CFA Roure Gros;c. Mestre Gregori Montserrat, 4;8140;931151066;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8074045;Escola de Dansa Stage;c. Folch i Torras, 50;8140;;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;90
8075797;Escola Anton Busquets i Punset - ZER Moianès Ponent;pl. de l'Era  de Cal Feliu, s/n;8275;938309276;1060;Catalunya Central;42;Moianès;8034;Calders;91
8015107;Escola L'Esqueix - ZER Moianès Ponent;c. Conxita Forcada i Comas, s/n;8275;938399227;1060;Catalunya Central;42;Moianès;8128;Monistrol de Calders;91
8021934;Llar d'infants Tren Blau;pl. Major, s/n;8275;938309312;1060;Catalunya Central;42;Moianès;8034;Calders;91
8047194;Llar d'infants l'Estel;c. Conxita Capsada i Palomas, s/n;8275;938398855;1060;Catalunya Central;42;Moianès;8128;Monistrol de Calders;91
8059196;Escola La Minerva;c. de Sant Jaume, s/n;8370;937691667;508;Maresme - Vallès Oriental;21;Maresme;8035;Calella;92
8015119;Escola Pia de Calella;c. Jovara, 39;8370;937690455;508;Maresme - Vallès Oriental;21;Maresme;8035;Calella;92
8015120;Escola Far;c. Sant Pere, 142-150;8370;937692414;508;Maresme - Vallès Oriental;21;Maresme;8035;Calella;92
8015144;Institut Bisbe Sivilla;c. Valldebanador, 39;8370;937661201;508;Maresme - Vallès Oriental;21;Maresme;8035;Calella;92
8015171;Freta;c. Costa i Fornaguera, 2-14;8370;937661983;508;Maresme - Vallès Oriental;21;Maresme;8035;Calella;92
8035787;Escola Bressol Carrilet;c. Sant Jaume, 341-347;8370;937660971;508;Maresme - Vallès Oriental;21;Maresme;8035;Calella;92
8047200;LLI privada Mafalda;c. Francesc Bartrina, 28;8370;937693432;508;Maresme - Vallès Oriental;21;Maresme;8035;Calella;92
8054654;LLI privada La  Casa dels Nens;c. Bruguera, 244;8370;937690602;508;Maresme - Vallès Oriental;21;Maresme;8035;Calella;92
8059925;Escola de Dansa Mercè Panosa;c. Monturiol, 67;8370;937660713;508;Maresme - Vallès Oriental;21;Maresme;8035;Calella;92
8064246;EOI de Calella;c. Sant Pere, 152;8370;937695716;508;Maresme - Vallès Oriental;21;Maresme;8035;Calella;92
8074070;Escola Sant Marc;c. Joan Fuster, s/n;8506;938862793;1060;Catalunya Central;24;Osona;8037;Calldetenes;94
8015193;Llar d'infants Municipal de Calldetenes;c. Girona, s/n;8506;938891793;1060;Catalunya Central;24;Osona;8037;Calldetenes;94
8059068;Institut Margues;av. de Francesc Macià, 14;8506;938867116;1060;Catalunya Central;24;Osona;8037;Calldetenes;94
8063837;Escola Joventut;c. Anselm Clavé, s/n;8262;938360168;1060;Catalunya Central;7;Bages;8038;Callús;95
8015247;Llar d'infants Mainada;p. Anselm Clavé, s/n;8262;938360450;1060;Catalunya Central;7;Bages;8038;Callús;95
8046463;Esc. de Música Municipal de Callús;c. Jacint Verdaguer, 20;8262;938360142;1060;Catalunya Central;7;Bages;8038;Callús;95
8069360;Escola L'Alzinar - ZER Baix Montseny;c. de la Font, s/n;8472;938475031;508;Maresme - Vallès Oriental;41;Vallès Oriental;8039;Campins;96
8015259;FEDAC-Yglesias;c. Eusebi Golart, 13;8360;937940795;508;Maresme - Vallès Oriental;21;Maresme;8040;Canet de Mar;97
8015272;FEDAC-Canet;c. Vall, 12;8360;937940790;508;Maresme - Vallès Oriental;21;Maresme;8040;Canet de Mar;97
8015296;Escola Misericòrdia;av. Àngel Planet, s/n;8360;937941887;508;Maresme - Vallès Oriental;21;Maresme;8040;Canet de Mar;97
8015302;Institut Lluís Domènech i Montaner;c. Francesc Cambó, 2;8360;937954763;508;Maresme - Vallès Oriental;21;Maresme;8040;Canet de Mar;97
8045641;Escola Turó del Drac;rda. Ferrer de Canet, 11-13;8360;937943879;508;Maresme - Vallès Oriental;21;Maresme;8040;Canet de Mar;97
8060836;Llar d'infants Palauet;rda. Doctor Manresa, 21;8360;937943770;508;Maresme - Vallès Oriental;21;Maresme;8040;Canet de Mar;97
8063187;LLI privada Ninis;c. Josep Baró, 18;8360;937941002;508;Maresme - Vallès Oriental;21;Maresme;8040;Canet de Mar;97
8071071;Institut Sunsi Móra;c. Jaume Romagosa Duran, 4;8360;937942017;508;Maresme - Vallès Oriental;21;Maresme;8040;Canet de Mar;97
8072978;International School of Catalunya (ISCAT) Maresme;av. dels Llimoners, 34;8360;;508;Maresme - Vallès Oriental;21;Maresme;8040;Canet de Mar;97
8076832;Centre de Formació Eqüestre Canet de Mar;Rial de Teixoneres-Finca Can Torrent, s/;8360;669621773;508;Maresme - Vallès Oriental;21;Maresme;8040;Canet de Mar;97
8078014;Escola Jacint Verdaguer;av. Canovelles, 125;8420;938492049;508;Maresme - Vallès Oriental;41;Vallès Oriental;8041;Canovelles;98
8015351;Escola Joan Miró;c. Molló, s/n;8420;938490362;508;Maresme - Vallès Oriental;41;Vallès Oriental;8041;Canovelles;98
8037917;Escola Congost;c. Indústria, 42-44;8420;938494744;508;Maresme - Vallès Oriental;41;Vallès Oriental;8041;Canovelles;98
8039677;Institut Bellulla;pl. de l'Ajuntament, s/n;8420;938466495;508;Maresme - Vallès Oriental;41;Vallès Oriental;8041;Canovelles;98
8046864;CFA Canovelles;pl. Pau Casals, s/n;8420;938463968;508;Maresme - Vallès Oriental;41;Vallès Oriental;8041;Canovelles;98
8055041;Escola Quatre Vents;c. Santa Madrona, 20;8420;938406219;508;Maresme - Vallès Oriental;41;Vallès Oriental;8041;Canovelles;98
8064805;Llar d'infants Marta Mata;c. Can Palots, s/n;8420;937445875;508;Maresme - Vallès Oriental;41;Vallès Oriental;8041;Canovelles;98
8070982;Institut Domus d'Olivet;av. de Canovelles, 125;8420;938401990;508;Maresme - Vallès Oriental;41;Vallès Oriental;8041;Canovelles;98
8072383;Escola l'Estelada;Can Casademunt (Masia);8445;935851455;508;Maresme - Vallès Oriental;41;Vallès Oriental;8042;Cànoves i Samalús;99
8015375;Llar d'infants La Petita Estelada;av. J. Crous, s/n La Rosaleda;8445;937198396;508;Maresme - Vallès Oriental;41;Vallès Oriental;8042;Cànoves i Samalús;99
8072073;Escola Sant Nicolau;Camí de Romanguer, 80;8811;938188880;1260;Penedès;17;Garraf;8043;Canyelles;100
8015399;Llar d'infants Patufets II;pg.de la zona esportiva de Canyelles,s/n;8811;938973189;1260;Penedès;17;Garraf;8043;Canyelles;100
8070180;Institut Pla del Bosc;c. de la Verge de Montserrat, 1;8811;938973350;1260;Penedès;17;Garraf;8043;Canyelles;100
8073961;Mare del Diví Pastor;c. Divina Pastora, 6;8786;938010182;1260;Penedès;6;Anoia;8044;Capellades;101
8015429;Escola Marquès de la Pobla;pg. Miquel i Mas, 19;8786;938011109;1260;Penedès;6;Anoia;8044;Capellades;101
8015430;Escola La Torre;c. del Dr. Fleming, s/n;8786;938012251;1260;Penedès;6;Anoia;8286;Torre de Claramunt;101
8030583;Escola Torrescasana;camí Cal Muntadas, s/n;8786;938011122;1260;Penedès;6;Anoia;8286;Torre de Claramunt;101
8030595;Institut Molí de la Vila;c. Dr. Fleming, 24;8786;938011059;1260;Penedès;6;Anoia;8044;Capellades;101
8046645;Esc. de Música de Capellades;c. Divina Pastora, 10 baixos;8786;938013355;1260;Penedès;6;Anoia;8044;Capellades;101
8055786;Llar d'infants La Torre I;c. de Barcelona, s/n;8786;938010235;1260;Penedès;6;Anoia;8286;Torre de Claramunt;101
8066607;Escola Bressol Vailets II;c. Sarrià de Ter, 36;8786;;1260;Penedès;6;Anoia;8044;Capellades;101
8069694;Escola Bressol Municipal de Capellades;c. Doctor Fleming, 24;8786;;1260;Penedès;6;Anoia;8044;Capellades;101
8075694;Escola Ramon Macip - Dolors Granés;c. Ramon Llull, 7;8440;938461752;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8015454;Institut Arquitecte Manuel Raspall;av. Mare de Déu de Montserrat, s/n;8440;938444740;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8036391;Escola Germans Corbella;c. Acàcies, 25;8440;938461272;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8039690;Escola Mil·lenari;c. Mare de Déu del Pilar, 8;8440;938711667;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8045598;Tàvit;c. Ramon Llull, 10-12;8440;938711684;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8050272;Escola Aigües;c. Manuel Raspall, núm. 95;8440;938711896;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8053455;Institut Sui;c. Penyafort, s/n;8440;938444322;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8054401;Institut Pla Marcell;c. Ramon i Cajal, 58;8440;938713866;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8062729;LLI privada 9 Turó;c. Emili Vendrell, s/n (Can Turó);8440;938713347;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8065172;Escola Can Manent;c. Arquitecte Gaudí, 25;8440;938713757;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8067090;Llar d'infants els Daus;pl. Marcel·li Bosh i Masuet, 1;8440;938444195;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8067788;Llar d'infants Can Serra;pl. Cançó Catalana/c. Esteve Barangué;8440;938462253;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8068161;CFA de Cardedeu;av. Jaume Morató, 18;8440;938418814;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8074215;Rase;av. Jaume Campmajor, 9;8440;639245452;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;103
8076741;Vedruna Cardona;av. Mare de Déu del Carme, s/n;8261;938692876;1060;Catalunya Central;7;Bages;8047;Cardona;104
8015545;Escola Patrocini;c. Ramon Puig i de Molins, 2;8261;938691829;1060;Catalunya Central;7;Bages;8047;Cardona;104
8015582;Escola Joan de Palà - ZER Cardener;c. Bisbe Guix, s/n;8261;938692185;1060;Catalunya Central;7;Bages;8047;Cardona;104
8015612;Institut Sant Ramon;pl. de Fabricantes, 1;8261;938684708;1060;Catalunya Central;7;Bages;8047;Cardona;104
8042330;Esc. de Música Municipal Musicant;pl. de les Escoles Escasany, 4;8261;938684620;1060;Catalunya Central;7;Bages;8047;Cardona;104
8059901;Llar d'infants Aliret;c. de Ramon Folch II, 3;8261;938691350;1060;Catalunya Central;7;Bages;8047;Cardona;104
8063321;Escola Serra de Coll-Bas;Camí del Mas, s/n;8787;938080208;1260;Penedès;6;Anoia;8048;Carme;105
8015648;Escola Maria Borés;c. Josep Aguilera, s/n;8787;938086388;1260;Penedès;6;Anoia;8165;Pobla de Claramunt;105
8022859;Llar d'infants Sol Solet;c. Marie Curie, s/n;8787;938086664;1260;Penedès;6;Anoia;8165;Pobla de Claramunt;105
8046268;Llar d'infants Municipal de Carme;av. de Catalunya, 9;8787;938080246;1260;Penedès;6;Anoia;8048;Carme;105
8061440;Llar d'infants Espoia-Pinedes;c. de l'Estudi 5 / Camí del Carme, 6;8789;938013478;1260;Penedès;6;Anoia;8286;Torre de Claramunt;106
8070660;Escola Sant Marc;c. Miquel Martí i Pol, 22;8680;938250953;1060;Catalunya Central;14;Berguedà;8092;Gironella;107
8017633;Escola de Gironella;av. Catalunya, 107;8680;938250935;1060;Catalunya Central;14;Berguedà;8092;Gironella;107
8017645;FEDAC-Gironella;c. Sant Joan Baptista de la Salle, 2;8680;938250426;1060;Catalunya Central;14;Berguedà;8092;Gironella;107
8017657;Institut Pere Fontdevila;Pont de les Eres, 4;8680;938228660;1060;Catalunya Central;14;Berguedà;8092;Gironella;107
8044971;Llar d'infants municipal Estel 2;del Farguell, s/n;8680;;1060;Catalunya Central;14;Berguedà;8092;Gironella;107
8072498;Llar inf. rural Estel Cal Bassacs;av. Catalunya, 105;8680;;1060;Catalunya Central;14;Berguedà;8092;Gironella;107
8074069;Escola Princesa Làscaris;c. Bisbe Comellas, 65;8693;938234100;1060;Catalunya Central;14;Berguedà;8049;Casserres;108
8015651;Llar d'infants Niu;c. Anselm Clavé, s/n;8693;938234376;1060;Catalunya Central;14;Berguedà;8049;Casserres;108
8047212;Casal;c. Forn del Raig, 37;8211;937146751;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8015697;FEDAC-Castellar;pg. de Tolrà, 2;8211;937145385;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8015703;Escola Bonavista;c. Bonavista, s/n;8211;937144195;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8034229;Escola Emili Carles i Tolrà;c. Dr. Portabella, s/n;8211;937143835;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8034904;Esc. de Música Municipal Torre Balada;Caldes, 56;8211;937144322;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8046232;Institut de Castellar;c. Carrasco i Formiguera, 6;8211;937144344;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8046682;LLI privada Picarol;c. Major, 84;8211;937145187;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8048991;LLI privada Casalet;c. Montcada, 14-24 local 2;8211;937145247;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8052499;Escola Mestre Pla;c. Josep Carner, 2;8211;937472210;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8054824;Escola de Dansa Parc;c. Prat de la Riba, 38;8211;937148595;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8055609;CFA Teixidores;c. Pedrissos, 9, baixos;8211;937148355;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8056018;Institut Puig de la Creu;c. Alemanya, 34;8211;937473322;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8058520;LLI privada Casamada;c. Puig de la Creu, 11;8211;937158938;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8059652;Escola Joan Blanquer;c. Jaume I, 22;8211;937472602;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8062614;LLI privada Niu;c. Passeig, 97;8211;;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8063138;Escola Sol i La Lluna;c. de les Bassetes(cantona.c.Sant Feliu);8211;937472906;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8064027;LLI privada La Baldufa;rda. del Turuguet, 26;8211;;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8065603;Escola Bressol Municipal Coral;c. Torras, 4;8211;;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8068859;Escola Bressol Municipal Colobrers;c. Prat de la Riba, 23;8211;;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8071822;Institut Escola Sant Esteve;c. Prat de la Riba, s/n;8211;937144075;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8076558;Institut de Jardineria i Agricultura Garberes;c. Anoia, 2C;8211;;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;110
8076649;Escola Lillet a Güell;ptge. la Salle, s/n;8696;938236225;1060;Catalunya Central;14;Berguedà;8166;Pobla de Lillet;111
8022860;Escola Jaume Balmes;av. Pare Claret, 18;8296;938340235;1060;Catalunya Central;7;Bages;8053;Castellbell i el Vilar;112
8015806;Escola Bressol Colors;av. Catalunya, 171;8296;938340262;1060;Catalunya Central;7;Bages;8053;Castellbell i el Vilar;112
8060794;Institut Bages Sud;c. Salt del Rec, 10;8296;938340055;1060;Catalunya Central;7;Bages;8053;Castellbell i el Vilar;112
8068616;Escola Mare de Déu de Montserrat;c. Pau Casals, 20;8755;937720834;408;Vallès Occidental;40;Vallès Occident;8054;Castellbisbal;113
8015821;LLI privada Nostre Jardí;c. Pi i Margall, 45;8755;937720995;408;Vallès Occidental;40;Vallès Occident;8054;Castellbisbal;113
8048873;Institut Castellbisbal;Plaça Lluís Companys, 7;8755;937721969;408;Vallès Occidental;40;Vallès Occident;8054;Castellbisbal;113
8053145;Escola Arenys;c. dels Països Catalans, 42;8755;937723670;408;Vallès Occidental;40;Vallès Occident;8054;Castellbisbal;113
8057229;LLI privada Casal Blau Cel;c. Francesc Macià, 64;8755;937722148;408;Vallès Occidental;40;Vallès Occident;8054;Castellbisbal;113
8061403;Escola Benviure;c. Sant  Mateu, 20;8755;937724028;408;Vallès Occidental;40;Vallès Occident;8054;Castellbisbal;113
8062742;Institut Escola Vinyes;c. Major, 109;8755;937722488;408;Vallès Occidental;40;Vallès Occident;8054;Castellbisbal;113
8067594;Esc. de Música Municipal de Castellbisbal;pl. de la Cultura, 1;8755;;408;Vallès Occidental;40;Vallès Occident;8054;Castellbisbal;113
8068896;Escola Bressol La Caseta;c. Bellavista, 47-49;8755;;408;Vallès Occidental;40;Vallès Occident;8054;Castellbisbal;113
8069840;Escola La Popa;c. Major, 20;8183;938666131;1060;Catalunya Central;42;Moianès;8055;Castellcir;114
8015831;Escola Bressol L'Espurna;pg. de la Riba, 2;8183;938666059;1060;Catalunya Central;42;Moianès;8064;Castellterçol;114
8045410;Llar d'infants de Castellcir;pl. del Casal, s/n;8183;938666567;1060;Catalunya Central;42;Moianès;8055;Castellcir;114
8061713;Institut Escola Castellterçol;c. de Rocacorba, 23-29;8183;938668040;1060;Catalunya Central;42;Moianès;8064;Castellterçol;114
8071214;Escola Lluís Vives;ptge. Ferrocarrils, 266;8860;936656353;308;Baix Llobregat;11;Baix Llobregat;8056;Castelldefels;115
8015843;Escola Pins;c. Habana Vieja, 12;8860;936654656;308;Baix Llobregat;11;Baix Llobregat;8056;Castelldefels;115
8015855;Frangoal;c. General Castaños, 28;8860;936650891;308;Baix Llobregat;11;Baix Llobregat;8056;Castelldefels;115
8015867;Sant Ferran;av. 301, 41;8860;936652993;308;Baix Llobregat;11;Baix Llobregat;8056;Castelldefels;115
8015879;La Ginesta;c. Noguera, 18;8860;936643102;308;Baix Llobregat;11;Baix Llobregat;8056;Castelldefels;115
